standard_type,standard_size,chemical,processing,cooking,freezing,incoterms,packing,price,unit,currency,active_date,day,week,month,quarter,year,month_number,quarter_number
Thẻ chân trắng,61/70,Treated,PD,Cooked,FWNC,FOB,10 x 0.75 kg,8.83,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PD,Cooked,FWFC,FOB,10 x 0.8 kg,8.62,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PD,Cooked,FWNC,FOB,10 x 0.8 kg,9.3,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,None,FOB,10 x 1 kg,10.51,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,None,DDP LA,10 x 1 kg,4.9,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,None,FOB,6 x 2 kg,10.4,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,None,DDP LA,6 x 2 kg,4.85,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,FWNC,FOB,10 x 0.9 kg,9.56,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,FWFC,FOB,10 x 0.9 kg,9.25,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,FWNC,FOB,10 x 0.8 kg,8.61,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,FWFC,FOB,10 x 0.8 kg,8.0,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,FWNC,FOB,10 x 0.75 kg,8.18,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,FWFC,FOB,10 x 0.75 kg,7.41,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,FWNC,FOB,10 x 0.7 kg,7.71,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,FWFC,FOB,10 x 0.7 kg,6.76,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,NWNC,FOB,6 x 1 kg,10.71,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PD,Cooked,FWFC,FOB,10 x 0.9 kg,10.0,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PD,Cooked,FWNC,FOB,10 x 0.9 kg,10.34,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PD,Cooked,None,DDP LA,6 x 2 kg,5.25,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PD,Cooked,None,FOB,6 x 2 kg,11.27,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PD,Cooked,None,DDP LA,10 x 1 kg,5.3,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PD,Cooked,None,FOB,10 x 1 kg,11.38,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Raw,None,FOB,10 x 1 kg,9.1,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Raw,None,DDP LA,10 x 1 kg,4.25,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Raw,None,FOB,6 x 2 kg,8.99,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Raw,None,DDP LA,6 x 2 kg,4.2,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Raw,FWNC,FOB,10 x 0.9 kg,8.29,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Raw,FWFC,FOB,10 x 0.9 kg,7.87,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Raw,FWNC,FOB,10 x 0.8 kg,7.48,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Raw,FWFC,FOB,10 x 0.8 kg,6.65,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked in shell,None,FOB,10 x 1 kg,12.06,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked in shell,None,DDP LA,10 x 1 kg,5.61,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked in shell,None,FOB,6 x 2 kg,11.95,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked in shell,None,DDP LA,6 x 2 kg,5.56,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked in shell,FWNC,FOB,10 x 0.9 kg,10.95,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked in shell,FWFC,FOB,10 x 0.9 kg,10.13,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked in shell,FWNC,FOB,10 x 0.8 kg,9.85,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked in shell,FWNC,FOB,10 x 0.75 kg,9.34,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,70/80,Chemical free,HOSO,None,FWNC,None,10 x 0.7 kg,4.25,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,70/80,Chemical free,HOSO,None,FWFC,None,10 x 0.9 kg,5.04,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,70/80,Chemical free,HOSO,None,FWNC,None,10 x 0.9 kg,5.11,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,70/80,Chemical free,HOSO,None,FWFC,None,10 x 0.8 kg,4.53,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,70/80,Chemical free,HOSO,None,NWNC,None,10 x 1 kg,5.58,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,70/80,Chemical free,HOSO,None,FWNC,None,10 x 0.5 kg,3.22,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,70/80,Chemical free,HOSO,None,FWNC,None,10 x 0.4 kg,2.75,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,70/80,Chemical free,HOSO,None,FWNC,None,10 x 0.8 kg,4.68,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,70/80,Chemical free,HOSO,None,FWNC,None,10 x 0.75 kg,4.49,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,FWNC,FOB,10 x 0.9 kg,7.8,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,None,DDP LA,6 x 2 kg,3.95,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,FWNC,FOB,10 x 0.8 kg,6.53,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,EZP,Cooked,None,DDP LA,None,4.4,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,EZP,Cooked,None,FOB,None,9.27,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,FWNC,FOB,10 x 0.8 kg,10.37,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,FWNC,FOB,10 x 0.75 kg,9.85,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,FWNC,FOB,10 x 0.7 kg,9.27,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,None,DDP LA,6 x 2 kg,4.8,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,None,DDP LA,6 x 2 kg,5.85,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,None,FOB,6 x 2 kg,12.55,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,None,DDP LA,10 x 1 kg,5.91,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,None,FOB,10 x 1 kg,12.68,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,None,FOB,6 x 2 kg,10.29,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,None,DDP LA,10 x 1 kg,4.85,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,None,FOB,10 x 1 kg,10.4,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,FWNC,FOB,10 x 0.9 kg,9.46,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,FWFC,FOB,10 x 0.9 kg,9.02,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,PD,Cooked,None,DDP LA,None,6.33,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,PD,Cooked,None,FOB,None,13.41,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,PTO,Cooked,None,DDP LA,None,6.01,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,PTO,Cooked,None,FOB,None,12.73,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,PD,Raw,None,DDP LA,None,5.04,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,PD,Raw,None,FOB,None,10.64,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,PTO,Raw,None,DDP LA,None,4.72,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,PTO,Raw,None,FOB,None,9.95,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,EZP,Raw,None,DDP LA,None,3.67,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,EZP,Raw,None,FOB,None,7.71,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,HLSO,Raw,None,DDP LA,None,3.58,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,HLSO,Raw,None,FOB,None,7.51,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,FWNC,FOB,10 x 0.8 kg,8.52,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,FWFC,FOB,10 x 0.8 kg,7.74,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,FWNC,FOB,10 x 0.75 kg,8.1,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,None,FOB,10 x 1 kg,8.56,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,None,DDP LA,10 x 1 kg,4.0,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,FWNC,FOB,10 x 0.9 kg,7.22,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,None,FOB,6 x 2 kg,8.45,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,FWFC,FOB,10 x 0.75 kg,7.35,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,FWNC,FOB,10 x 0.7 kg,7.63,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,FWFC,FOB,10 x 0.7 kg,6.92,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,None,FOB,6 x 2 kg,7.15,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,None,DDP LA,6 x 2 kg,3.35,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,None,FOB,10 x 1 kg,7.26,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,None,DDP LA,10 x 1 kg,3.4,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,FWNC,FOB,10 x 0.9 kg,6.53,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,FWFC,FOB,10 x 0.9 kg,6.39,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,FWNC,FOB,10 x 0.8 kg,5.92,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,FWNC,FOB,10 x 0.75 kg,5.59,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,NWNC,FOB,6 x 1 kg,12.9,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,FWNC,FOB,10 x 0.7 kg,5.35,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,NWNC,FOB,6 x 1 kg,7.35,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,NWNC,FOB,6 x 1 kg,10.6,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,NWNC,FOB,6 x 1 kg,8.11,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,FWFC,FOB,10 x 0.9 kg,6.92,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,FWNC,FOB,10 x 0.7 kg,5.89,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,FWNC,FOB,10 x 0.9 kg,11.52,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,FWFC,FOB,10 x 0.9 kg,10.24,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,None,FOB,10 x 1 kg,7.91,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,None,DDP LA,10 x 1 kg,3.7,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,None,FOB,6 x 2 kg,7.8,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,None,DDP LA,6 x 2 kg,3.65,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,FWNC,FOB,10 x 0.7 kg,7.1,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,NWNC,FOB,6 x 1 kg,11.52,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,FWNC,FOB,10 x 0.7 kg,8.28,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,FWNC,FOB,10 x 0.75 kg,6.23,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,NWNC,FOB,6 x 1 kg,8.76,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,FWNC,FOB,10 x 0.7 kg,6.34,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,FWNC,FOB,10 x 0.75 kg,6.72,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,FWNC,FOB,10 x 0.8 kg,7.05,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,FWFC,FOB,10 x 0.9 kg,7.51,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,None,FOB,10 x 1 kg,11.32,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,None,DDP LA,10 x 1 kg,5.27,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,None,FOB,6 x 2 kg,11.21,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,None,DDP LA,6 x 2 kg,5.22,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,FWNC,FOB,10 x 0.9 kg,10.29,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,FWFC,FOB,10 x 0.9 kg,9.15,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,FWNC,FOB,10 x 0.8 kg,9.26,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,FWNC,FOB,10 x 0.75 kg,8.79,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,None,FOB,10 x 1 kg,9.64,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,None,DDP LA,10 x 1 kg,4.5,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,None,FOB,6 x 2 kg,9.53,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,None,DDP LA,6 x 2 kg,4.45,USD/lb,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,FWNC,FOB,10 x 0.9 kg,8.78,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,FWFC,FOB,10 x 0.9 kg,8.34,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,FWNC,FOB,10 x 0.8 kg,7.91,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,FWFC,FOB,10 x 0.8 kg,7.13,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,FWNC,FOB,10 x 0.75 kg,7.53,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,FWFC,FOB,10 x 0.75 kg,6.78,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,FWFC,FOB,10 x 0.7 kg,6.39,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,NWNC,FOB,6 x 1 kg,9.84,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,80/90,Chemical free,HOSO,None,FWNC,None,10 x 0.4 kg,2.71,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,80/90,Chemical free,HOSO,None,FWNC,None,10 x 0.9 kg,5.03,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,80/90,Chemical free,HOSO,None,NWNC,None,10 x 1 kg,5.49,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,80/90,Chemical free,HOSO,None,FWNC,None,10 x 0.7 kg,4.19,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,80/90,Chemical free,HOSO,None,FWFC,None,10 x 0.9 kg,4.94,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,80/90,Chemical free,HOSO,None,FWNC,None,10 x 0.8 kg,4.61,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
Thẻ chân trắng,80/90,Chemical free,HOSO,None,FWNC,None,10 x 0.75 kg,4.42,USD/kg,USD,2019-09-23,2019/9/23,2019/9/38,2019/9,2019/3,2019,9,3
