type,size,quantity,unit,factory,active_date,day,week,month,quarter,year,month_number,quarter_number
Thẻ chân trắng,37,8000.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,38,1616.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,40,2716.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,41,2347.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,43,4899.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,45,5993.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,46,7073.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,48,1274.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,50,150.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,51,1736.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,52,535.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,54,807.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,55,5775.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,61,1460.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,64,2198.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,65,4144.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,66,1491.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,67,2833.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,72,2610.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,74,2241.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,76,2235.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,78,3442.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,79,22.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,84,2703.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,88,2136.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,89,1530.0,kg,Hậu Giang,2019-02-25,2019/2/25,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,12,9.5,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,13,33.5,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,14,11.5,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,15,209.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,16,73.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,17,21.5,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,18,50.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,21,30.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,22,31.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,23,84.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,24,105.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,25,212.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,26,69.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,27,141.5,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,28,58.5,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,29,105.5,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,35,45.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,40,121.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,46,54.5,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,91,41.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,103,99.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,107,1416.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,35,4235.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,36,13.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,38,2179.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,39,3532.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,41,1552.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,42,2913.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,44,6964.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,45,2972.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,49,7283.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,52,2402.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,53,4862.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,54,10189.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,56,30.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,57,7960.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,59,5964.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,60,2194.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,63,701.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,64,900.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,67,132.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,71,3224.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,75,672.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,77,2601.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,81,70.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,84,5321.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,89,1204.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,92,1649.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,93,1202.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,94,377.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,99,839.0,kg,Hậu Giang,2019-02-26,2019/2/26,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,13,25.5,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,14,25.5,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,27,16.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,28,4.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,38,17.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,97,37.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,24,12.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,25,6102.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,26,6255.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,27,2914.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,36,2102.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,39,7776.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,40,5599.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,41,6837.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,42,4107.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,43,2523.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,45,3580.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,46,6429.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,47,2650.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,48,2260.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,49,2974.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,50,2749.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,51,3136.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,52,3207.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,53,4595.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,54,5893.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,55,7324.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,56,9.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,57,997.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,59,2175.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,62,2408.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,64,1322.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,68,20.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,70,1732.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,71,2344.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,73,1775.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,75,1483.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,79,3080.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,81,41.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,88,1064.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,89,1701.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,92,445.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,93,26.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,99,706.0,kg,Hậu Giang,2019-02-27,2019/2/27,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,41,83.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,60,194.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,61,42.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,75,48.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Sú nguyên con,84,24.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,103,103.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,104,275.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,106,1774.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,107,513.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,114,1201.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,19,6.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,27,2760.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,36,763.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,41,5901.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,42,5447.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,43,2826.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,44,1703.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,46,36.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,47,1615.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,48,2895.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,50,1993.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,51,2031.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,53,87.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,54,1248.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,55,3252.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,60,801.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,66,1407.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,68,2402.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,71,2251.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,80,714.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,81,168.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,83,2043.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,86,2548.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,89,642.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,93,995.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,97,56.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,98,1110.0,kg,Hậu Giang,2019-02-28,2019/2/28,2019/2/08,2019/2,2019/1,2019,2,1
Thẻ chân trắng,101,1570.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,102,551.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,36,11.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,39,5199.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,40,2383.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,41,3136.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,42,3331.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,43,4006.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,45,2714.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,47,23.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,49,5331.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,50,3691.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,51,2145.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,56,5240.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,60,2379.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,61,1748.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,62,2013.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,64,1410.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,69,1884.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,70,5491.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,85,2389.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,86,3701.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,89,1627.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,93,957.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,99,1267.0,kg,Hậu Giang,2019-03-01,2019/3/1,2019/3/08,2019/3,2019/1,2019,3,1
Sú nguyên con,26,121.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Sú nguyên con,27,13.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Sú nguyên con,28,52.5,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Sú nguyên con,43,70.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Sú nguyên con,49,308.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Sú nguyên con,50,191.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Sú nguyên con,61,109.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Sú nguyên con,66,176.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Sú nguyên con,68,42.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Sú nguyên con,71,31.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Sú nguyên con,86,21.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,102,3860.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,108,2427.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,24,2301.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,26,2726.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,39,2354.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,48,3166.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,49,7353.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,50,6081.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,52,6720.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,53,2349.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,57,1147.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,59,1854.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,60,934.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,61,2331.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,63,2937.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
Thẻ chân trắng,64,3375.0,kg,Hậu Giang,2019-03-02,2019/3/2,2019/3/08,2019/3,2019/1,2019,3,1
